#theta(deg)    DCS_SF(bohr^2/sr)
   33.000000000     0.005177682    0.003672119    0.003008035    0.002614203    0.002347046    0.002151191    0.002000147    0.001879443    0.001780404    0.001697500    0.001626981    0.001566235    0.001513356    0.001466934    0.001425884    0.001389369    0.001356720    0.001327410    0.001301001    0.001277139    0.001255525    0.001235917    0.001218100    0.001201891    0.001187144    0.001173722    0.001161509    0.001150408    0.001140326    0.001131190    0.001122925    0.001115476    0.001108784    0.001102801    0.001097483    0.001092789    0.001088686    0.001085142    0.001082126    0.001079611    0.001077569    0.001075987    0.001074836    0.001074100    0.001073762    0.001073807    0.001074219    0.001074985    0.001076090    0.001077525    0.001079280    0.001081342    0.001083704    0.001086354    0.001089286    0.001092494    0.001095969    0.001099704    0.001103691    0.001107928    0.001112406    0.001117121    0.001122068    0.001127242    0.001132639    0.001138252    0.001144079    0.001150119    0.001156363    0.001162809    0.001169455    0.001176298    0.001183332    0.001190555    0.001197968    0.001205560    0.001213336    0.001221288    0.001229417    0.001237718    0.001246189    0.001254829    0.001263634    0.001272599    0.001281727    0.001291012    0.001300453    0.001310046    0.001319791    0.001329685    0.001339725    0.001349908    0.001360233    0.001370697    0.001381300    0.001392036    0.001402905    0.001413902    0.001425028
   34.000000000     0.005177682    0.003672119    0.003008035    0.002614203    0.002347046    0.002151191    0.002000147    0.001879443    0.001780404    0.001697500    0.001626981    0.001566235    0.001513356    0.001466934    0.001425884    0.001389369    0.001356720    0.001327410    0.001301001    0.001277139    0.001255525    0.001235917    0.001218100    0.001201891    0.001187144    0.001173722    0.001161509    0.001150408    0.001140326    0.001131190    0.001122925    0.001115476    0.001108784    0.001102801    0.001097483    0.001092789    0.001088686    0.001085142    0.001082126    0.001079611    0.001077569    0.001075987    0.001074836    0.001074100    0.001073762    0.001073807    0.001074219    0.001074985    0.001076090    0.001077525    0.001079280    0.001081342    0.001083704    0.001086354    0.001089286    0.001092494    0.001095969    0.001099704    0.001103691    0.001107928    0.001112406    0.001117121    0.001122068    0.001127242    0.001132639    0.001138252    0.001144079    0.001150119    0.001156363    0.001162809    0.001169455    0.001176298    0.001183332    0.001190555    0.001197968    0.001205560    0.001213336    0.001221288    0.001229417    0.001237718    0.001246189    0.001254829    0.001263634    0.001272599    0.001281727    0.001291012    0.001300453    0.001310046    0.001319791    0.001329685    0.001339725    0.001349908    0.001360233    0.001370697    0.001381300    0.001392036    0.001402905    0.001413902    0.001425028
   35.000000000     0.005177682    0.003672119    0.003008035    0.002614203    0.002347046    0.002151191    0.002000147    0.001879443    0.001780404    0.001697500    0.001626981    0.001566235    0.001513356    0.001466934    0.001425884    0.001389369    0.001356720    0.001327410    0.001301001    0.001277139    0.001255525    0.001235917    0.001218100    0.001201891    0.001187144    0.001173722    0.001161509    0.001150408    0.001140326    0.001131190    0.001122925    0.001115476    0.001108784    0.001102801    0.001097483    0.001092789    0.001088686    0.001085142    0.001082126    0.001079611    0.001077569    0.001075987    0.001074836    0.001074100    0.001073762    0.001073807    0.001074219    0.001074985    0.001076090    0.001077525    0.001079280    0.001081342    0.001083704    0.001086354    0.001089286    0.001092494    0.001095969    0.001099704    0.001103691    0.001107928    0.001112406    0.001117121    0.001122068    0.001127242    0.001132639    0.001138252    0.001144079    0.001150119    0.001156363    0.001162809    0.001169455    0.001176298    0.001183332    0.001190555    0.001197968    0.001205560    0.001213336    0.001221288    0.001229417    0.001237718    0.001246189    0.001254829    0.001263634    0.001272599    0.001281727    0.001291012    0.001300453    0.001310046    0.001319791    0.001329685    0.001339725    0.001349908    0.001360233    0.001370697    0.001381300    0.001392036    0.001402905    0.001413902    0.001425028
   36.000000000     0.005177682    0.003672119    0.003008035    0.002614203    0.002347046    0.002151191    0.002000147    0.001879443    0.001780404    0.001697500    0.001626981    0.001566235    0.001513356    0.001466934    0.001425884    0.001389369    0.001356720    0.001327410    0.001301001    0.001277139    0.001255525    0.001235917    0.001218100    0.001201891    0.001187144    0.001173722    0.001161509    0.001150408    0.001140326    0.001131190    0.001122925    0.001115476    0.001108784    0.001102801    0.001097483    0.001092789    0.001088686    0.001085142    0.001082126    0.001079611    0.001077569    0.001075987    0.001074836    0.001074100    0.001073762    0.001073807    0.001074219    0.001074985    0.001076090    0.001077525    0.001079280    0.001081342    0.001083704    0.001086354    0.001089286    0.001092494    0.001095969    0.001099704    0.001103691    0.001107928    0.001112406    0.001117121    0.001122068    0.001127242    0.001132639    0.001138252    0.001144079    0.001150119    0.001156363    0.001162809    0.001169455    0.001176298    0.001183332    0.001190555    0.001197968    0.001205560    0.001213336    0.001221288    0.001229417    0.001237718    0.001246189    0.001254829    0.001263634    0.001272599    0.001281727    0.001291012    0.001300453    0.001310046    0.001319791    0.001329685    0.001339725    0.001349908    0.001360233    0.001370697    0.001381300    0.001392036    0.001402905    0.001413902    0.001425028
   37.000000000     0.005177682    0.003672119    0.003008035    0.002614203    0.002347046    0.002151191    0.002000147    0.001879443    0.001780404    0.001697500    0.001626981    0.001566235    0.001513356    0.001466934    0.001425884    0.001389369    0.001356720    0.001327410    0.001301001    0.001277139    0.001255525    0.001235917    0.001218100    0.001201891    0.001187144    0.001173722    0.001161509    0.001150408    0.001140326    0.001131190    0.001122925    0.001115476    0.001108784    0.001102801    0.001097483    0.001092789    0.001088686    0.001085142    0.001082126    0.001079611    0.001077569    0.001075987    0.001074836    0.001074100    0.001073762    0.001073807    0.001074219    0.001074985    0.001076090    0.001077525    0.001079280    0.001081342    0.001083704    0.001086354    0.001089286    0.001092494    0.001095969    0.001099704    0.001103691    0.001107928    0.001112406    0.001117121    0.001122068    0.001127242    0.001132639    0.001138252    0.001144079    0.001150119    0.001156363    0.001162809    0.001169455    0.001176298    0.001183332    0.001190555    0.001197968    0.001205560    0.001213336    0.001221288    0.001229417    0.001237718    0.001246189    0.001254829    0.001263634    0.001272599    0.001281727    0.001291012    0.001300453    0.001310046    0.001319791    0.001329685    0.001339725    0.001349908    0.001360233    0.001370697    0.001381300    0.001392036    0.001402905    0.001413902    0.001425028
   38.000000000     0.005177682    0.003672119    0.003008035    0.002614203    0.002347046    0.002151191    0.002000147    0.001879443    0.001780404    0.001697500    0.001626981    0.001566235    0.001513356    0.001466934    0.001425884    0.001389369    0.001356720    0.001327410    0.001301001    0.001277139    0.001255525    0.001235917    0.001218100    0.001201891    0.001187144    0.001173722    0.001161509    0.001150408    0.001140326    0.001131190    0.001122925    0.001115476    0.001108784    0.001102801    0.001097483    0.001092789    0.001088686    0.001085142    0.001082126    0.001079611    0.001077569    0.001075987    0.001074836    0.001074100    0.001073762    0.001073807    0.001074219    0.001074985    0.001076090    0.001077525    0.001079280    0.001081342    0.001083704    0.001086354    0.001089286    0.001092494    0.001095969    0.001099704    0.001103691    0.001107928    0.001112406    0.001117121    0.001122068    0.001127242    0.001132639    0.001138252    0.001144079    0.001150119    0.001156363    0.001162809    0.001169455    0.001176298    0.001183332    0.001190555    0.001197968    0.001205560    0.001213336    0.001221288    0.001229417    0.001237718    0.001246189    0.001254829    0.001263634    0.001272599    0.001281727    0.001291012    0.001300453    0.001310046    0.001319791    0.001329685    0.001339725    0.001349908    0.001360233    0.001370697    0.001381300    0.001392036    0.001402905    0.001413902    0.001425028
   39.000000000     0.005177682    0.003672119    0.003008035    0.002614203    0.002347046    0.002151191    0.002000147    0.001879443    0.001780404    0.001697500    0.001626981    0.001566235    0.001513356    0.001466934    0.001425884    0.001389369    0.001356720    0.001327410    0.001301001    0.001277139    0.001255525    0.001235917    0.001218100    0.001201891    0.001187144    0.001173722    0.001161509    0.001150408    0.001140326    0.001131190    0.001122925    0.001115476    0.001108784    0.001102801    0.001097483    0.001092789    0.001088686    0.001085142    0.001082126    0.001079611    0.001077569    0.001075987    0.001074836    0.001074100    0.001073762    0.001073807    0.001074219    0.001074985    0.001076090    0.001077525    0.001079280    0.001081342    0.001083704    0.001086354    0.001089286    0.001092494    0.001095969    0.001099704    0.001103691    0.001107928    0.001112406    0.001117121    0.001122068    0.001127242    0.001132639    0.001138252    0.001144079    0.001150119    0.001156363    0.001162809    0.001169455    0.001176298    0.001183332    0.001190555    0.001197968    0.001205560    0.001213336    0.001221288    0.001229417    0.001237718    0.001246189    0.001254829    0.001263634    0.001272599    0.001281727    0.001291012    0.001300453    0.001310046    0.001319791    0.001329685    0.001339725    0.001349908    0.001360233    0.001370697    0.001381300    0.001392036    0.001402905    0.001413902    0.001425028
   40.000000000     0.005177682    0.003672119    0.003008035    0.002614203    0.002347046    0.002151191    0.002000147    0.001879443    0.001780404    0.001697500    0.001626981    0.001566235    0.001513356    0.001466934    0.001425884    0.001389369    0.001356720    0.001327410    0.001301001    0.001277139    0.001255525    0.001235917    0.001218100    0.001201891    0.001187144    0.001173722    0.001161509    0.001150408    0.001140326    0.001131190    0.001122925    0.001115476    0.001108784    0.001102801    0.001097483    0.001092789    0.001088686    0.001085142    0.001082126    0.001079611    0.001077569    0.001075987    0.001074836    0.001074100    0.001073762    0.001073807    0.001074219    0.001074985    0.001076090    0.001077525    0.001079280    0.001081342    0.001083704    0.001086354    0.001089286    0.001092494    0.001095969    0.001099704    0.001103691    0.001107928    0.001112406    0.001117121    0.001122068    0.001127242    0.001132639    0.001138252    0.001144079    0.001150119    0.001156363    0.001162809    0.001169455    0.001176298    0.001183332    0.001190555    0.001197968    0.001205560    0.001213336    0.001221288    0.001229417    0.001237718    0.001246189    0.001254829    0.001263634    0.001272599    0.001281727    0.001291012    0.001300453    0.001310046    0.001319791    0.001329685    0.001339725    0.001349908    0.001360233    0.001370697    0.001381300    0.001392036    0.001402905    0.001413902    0.001425028
   41.000000000     0.005177682    0.003672119    0.003008035    0.002614203    0.002347046    0.002151191    0.002000147    0.001879443    0.001780404    0.001697500    0.001626981    0.001566235    0.001513356    0.001466934    0.001425884    0.001389369    0.001356720    0.001327410    0.001301001    0.001277139    0.001255525    0.001235917    0.001218100    0.001201891    0.001187144    0.001173722    0.001161509    0.001150408    0.001140326    0.001131190    0.001122925    0.001115476    0.001108784    0.001102801    0.001097483    0.001092789    0.001088686    0.001085142    0.001082126    0.001079611    0.001077569    0.001075987    0.001074836    0.001074100    0.001073762    0.001073807    0.001074219    0.001074985    0.001076090    0.001077525    0.001079280    0.001081342    0.001083704    0.001086354    0.001089286    0.001092494    0.001095969    0.001099704    0.001103691    0.001107928    0.001112406    0.001117121    0.001122068    0.001127242    0.001132639    0.001138252    0.001144079    0.001150119    0.001156363    0.001162809    0.001169455    0.001176298    0.001183332    0.001190555    0.001197968    0.001205560    0.001213336    0.001221288    0.001229417    0.001237718    0.001246189    0.001254829    0.001263634    0.001272599    0.001281727    0.001291012    0.001300453    0.001310046    0.001319791    0.001329685    0.001339725    0.001349908    0.001360233    0.001370697    0.001381300    0.001392036    0.001402905    0.001413902    0.001425028
   42.000000000     0.005177682    0.003672119    0.003008035    0.002614203    0.002347046    0.002151191    0.002000147    0.001879443    0.001780404    0.001697500    0.001626981    0.001566235    0.001513356    0.001466934    0.001425884    0.001389369    0.001356720    0.001327410    0.001301001    0.001277139    0.001255525    0.001235917    0.001218100    0.001201891    0.001187144    0.001173722    0.001161509    0.001150408    0.001140326    0.001131190    0.001122925    0.001115476    0.001108784    0.001102801    0.001097483    0.001092789    0.001088686    0.001085142    0.001082126    0.001079611    0.001077569    0.001075987    0.001074836    0.001074100    0.001073762    0.001073807    0.001074219    0.001074985    0.001076090    0.001077525    0.001079280    0.001081342    0.001083704    0.001086354    0.001089286    0.001092494    0.001095969    0.001099704    0.001103691    0.001107928    0.001112406    0.001117121    0.001122068    0.001127242    0.001132639    0.001138252    0.001144079    0.001150119    0.001156363    0.001162809    0.001169455    0.001176298    0.001183332    0.001190555    0.001197968    0.001205560    0.001213336    0.001221288    0.001229417    0.001237718    0.001246189    0.001254829    0.001263634    0.001272599    0.001281727    0.001291012    0.001300453    0.001310046    0.001319791    0.001329685    0.001339725    0.001349908    0.001360233    0.001370697    0.001381300    0.001392036    0.001402905    0.001413902    0.001425028
   43.000000000     0.005177682    0.003672119    0.003008035    0.002614203    0.002347046    0.002151191    0.002000147    0.001879443    0.001780404    0.001697500    0.001626981    0.001566235    0.001513356    0.001466934    0.001425884    0.001389369    0.001356720    0.001327410    0.001301001    0.001277139    0.001255525    0.001235917    0.001218100    0.001201891    0.001187144    0.001173722    0.001161509    0.001150408    0.001140326    0.001131190    0.001122925    0.001115476    0.001108784    0.001102801    0.001097483    0.001092789    0.001088686    0.001085142    0.001082126    0.001079611    0.001077569    0.001075987    0.001074836    0.001074100    0.001073762    0.001073807    0.001074219    0.001074985    0.001076090    0.001077525    0.001079280    0.001081342    0.001083704    0.001086354    0.001089286    0.001092494    0.001095969    0.001099704    0.001103691    0.001107928    0.001112406    0.001117121    0.001122068    0.001127242    0.001132639    0.001138252    0.001144079    0.001150119    0.001156363    0.001162809    0.001169455    0.001176298    0.001183332    0.001190555    0.001197968    0.001205560    0.001213336    0.001221288    0.001229417    0.001237718    0.001246189    0.001254829    0.001263634    0.001272599    0.001281727    0.001291012    0.001300453    0.001310046    0.001319791    0.001329685    0.001339725    0.001349908    0.001360233    0.001370697    0.001381300    0.001392036    0.001402905    0.001413902    0.001425028
   44.000000000     0.005177682    0.003672119    0.003008035    0.002614203    0.002347046    0.002151191    0.002000147    0.001879443    0.001780404    0.001697500    0.001626981    0.001566235    0.001513356    0.001466934    0.001425884    0.001389369    0.001356720    0.001327410    0.001301001    0.001277139    0.001255525    0.001235917    0.001218100    0.001201891    0.001187144    0.001173722    0.001161509    0.001150408    0.001140326    0.001131190    0.001122925    0.001115476    0.001108784    0.001102801    0.001097483    0.001092789    0.001088686    0.001085142    0.001082126    0.001079611    0.001077569    0.001075987    0.001074836    0.001074100    0.001073762    0.001073807    0.001074219    0.001074985    0.001076090    0.001077525    0.001079280    0.001081342    0.001083704    0.001086354    0.001089286    0.001092494    0.001095969    0.001099704    0.001103691    0.001107928    0.001112406    0.001117121    0.001122068    0.001127242    0.001132639    0.001138252    0.001144079    0.001150119    0.001156363    0.001162809    0.001169455    0.001176298    0.001183332    0.001190555    0.001197968    0.001205560    0.001213336    0.001221288    0.001229417    0.001237718    0.001246189    0.001254829    0.001263634    0.001272599    0.001281727    0.001291012    0.001300453    0.001310046    0.001319791    0.001329685    0.001339725    0.001349908    0.001360233    0.001370697    0.001381300    0.001392036    0.001402905    0.001413902    0.001425028
   45.000000000     0.005177682    0.003672119    0.003008035    0.002614203    0.002347046    0.002151191    0.002000147    0.001879443    0.001780404    0.001697500    0.001626981    0.001566235    0.001513356    0.001466934    0.001425884    0.001389369    0.001356720    0.001327410    0.001301001    0.001277139    0.001255525    0.001235917    0.001218100    0.001201891    0.001187144    0.001173722    0.001161509    0.001150408    0.001140326    0.001131190    0.001122925    0.001115476    0.001108784    0.001102801    0.001097483    0.001092789    0.001088686    0.001085142    0.001082126    0.001079611    0.001077569    0.001075987    0.001074836    0.001074100    0.001073762    0.001073807    0.001074219    0.001074985    0.001076090    0.001077525    0.001079280    0.001081342    0.001083704    0.001086354    0.001089286    0.001092494    0.001095969    0.001099704    0.001103691    0.001107928    0.001112406    0.001117121    0.001122068    0.001127242    0.001132639    0.001138252    0.001144079    0.001150119    0.001156363    0.001162809    0.001169455    0.001176298    0.001183332    0.001190555    0.001197968    0.001205560    0.001213336    0.001221288    0.001229417    0.001237718    0.001246189    0.001254829    0.001263634    0.001272599    0.001281727    0.001291012    0.001300453    0.001310046    0.001319791    0.001329685    0.001339725    0.001349908    0.001360233    0.001370697    0.001381300    0.001392036    0.001402905    0.001413902    0.001425028
   46.000000000     0.005177682    0.003672119    0.003008035    0.002614203    0.002347046    0.002151191    0.002000147    0.001879443    0.001780404    0.001697500    0.001626981    0.001566235    0.001513356    0.001466934    0.001425884    0.001389369    0.001356720    0.001327410    0.001301001    0.001277139    0.001255525    0.001235917    0.001218100    0.001201891    0.001187144    0.001173722    0.001161509    0.001150408    0.001140326    0.001131190    0.001122925    0.001115476    0.001108784    0.001102801    0.001097483    0.001092789    0.001088686    0.001085142    0.001082126    0.001079611    0.001077569    0.001075987    0.001074836    0.001074100    0.001073762    0.001073807    0.001074219    0.001074985    0.001076090    0.001077525    0.001079280    0.001081342    0.001083704    0.001086354    0.001089286    0.001092494    0.001095969    0.001099704    0.001103691    0.001107928    0.001112406    0.001117121    0.001122068    0.001127242    0.001132639    0.001138252    0.001144079    0.001150119    0.001156363    0.001162809    0.001169455    0.001176298    0.001183332    0.001190555    0.001197968    0.001205560    0.001213336    0.001221288    0.001229417    0.001237718    0.001246189    0.001254829    0.001263634    0.001272599    0.001281727    0.001291012    0.001300453    0.001310046    0.001319791    0.001329685    0.001339725    0.001349908    0.001360233    0.001370697    0.001381300    0.001392036    0.001402905    0.001413902    0.001425028
   47.000000000     0.005177682    0.003672119    0.003008035    0.002614203    0.002347046    0.002151191    0.002000147    0.001879443    0.001780404    0.001697500    0.001626981    0.001566235    0.001513356    0.001466934    0.001425884    0.001389369    0.001356720    0.001327410    0.001301001    0.001277139    0.001255525    0.001235917    0.001218100    0.001201891    0.001187144    0.001173722    0.001161509    0.001150408    0.001140326    0.001131190    0.001122925    0.001115476    0.001108784    0.001102801    0.001097483    0.001092789    0.001088686    0.001085142    0.001082126    0.001079611    0.001077569    0.001075987    0.001074836    0.001074100    0.001073762    0.001073807    0.001074219    0.001074985    0.001076090    0.001077525    0.001079280    0.001081342    0.001083704    0.001086354    0.001089286    0.001092494    0.001095969    0.001099704    0.001103691    0.001107928    0.001112406    0.001117121    0.001122068    0.001127242    0.001132639    0.001138252    0.001144079    0.001150119    0.001156363    0.001162809    0.001169455    0.001176298    0.001183332    0.001190555    0.001197968    0.001205560    0.001213336    0.001221288    0.001229417    0.001237718    0.001246189    0.001254829    0.001263634    0.001272599    0.001281727    0.001291012    0.001300453    0.001310046    0.001319791    0.001329685    0.001339725    0.001349908    0.001360233    0.001370697    0.001381300    0.001392036    0.001402905    0.001413902    0.001425028
   48.000000000     0.005177682    0.003672119    0.003008035    0.002614203    0.002347046    0.002151191    0.002000147    0.001879443    0.001780404    0.001697500    0.001626981    0.001566235    0.001513356    0.001466934    0.001425884    0.001389369    0.001356720    0.001327410    0.001301001    0.001277139    0.001255525    0.001235917    0.001218100    0.001201891    0.001187144    0.001173722    0.001161509    0.001150408    0.001140326    0.001131190    0.001122925    0.001115476    0.001108784    0.001102801    0.001097483    0.001092789    0.001088686    0.001085142    0.001082126    0.001079611    0.001077569    0.001075987    0.001074836    0.001074100    0.001073762    0.001073807    0.001074219    0.001074985    0.001076090    0.001077525    0.001079280    0.001081342    0.001083704    0.001086354    0.001089286    0.001092494    0.001095969    0.001099704    0.001103691    0.001107928    0.001112406    0.001117121    0.001122068    0.001127242    0.001132639    0.001138252    0.001144079    0.001150119    0.001156363    0.001162809    0.001169455    0.001176298    0.001183332    0.001190555    0.001197968    0.001205560    0.001213336    0.001221288    0.001229417    0.001237718    0.001246189    0.001254829    0.001263634    0.001272599    0.001281727    0.001291012    0.001300453    0.001310046    0.001319791    0.001329685    0.001339725    0.001349908    0.001360233    0.001370697    0.001381300    0.001392036    0.001402905    0.001413902    0.001425028
   49.000000000     0.005177682    0.003672119    0.003008035    0.002614203    0.002347046    0.002151191    0.002000147    0.001879443    0.001780404    0.001697500    0.001626981    0.001566235    0.001513356    0.001466934    0.001425884    0.001389369    0.001356720    0.001327410    0.001301001    0.001277139    0.001255525    0.001235917    0.001218100    0.001201891    0.001187144    0.001173722    0.001161509    0.001150408    0.001140326    0.001131190    0.001122925    0.001115476    0.001108784    0.001102801    0.001097483    0.001092789    0.001088686    0.001085142    0.001082126    0.001079611    0.001077569    0.001075987    0.001074836    0.001074100    0.001073762    0.001073807    0.001074219    0.001074985    0.001076090    0.001077525    0.001079280    0.001081342    0.001083704    0.001086354    0.001089286    0.001092494    0.001095969    0.001099704    0.001103691    0.001107928    0.001112406    0.001117121    0.001122068    0.001127242    0.001132639    0.001138252    0.001144079    0.001150119    0.001156363    0.001162809    0.001169455    0.001176298    0.001183332    0.001190555    0.001197968    0.001205560    0.001213336    0.001221288    0.001229417    0.001237718    0.001246189    0.001254829    0.001263634    0.001272599    0.001281727    0.001291012    0.001300453    0.001310046    0.001319791    0.001329685    0.001339725    0.001349908    0.001360233    0.001370697    0.001381300    0.001392036    0.001402905    0.001413902    0.001425028
   50.000000000     0.005177682    0.003672119    0.003008035    0.002614203    0.002347046    0.002151191    0.002000147    0.001879443    0.001780404    0.001697500    0.001626981    0.001566235    0.001513356    0.001466934    0.001425884    0.001389369    0.001356720    0.001327410    0.001301001    0.001277139    0.001255525    0.001235917    0.001218100    0.001201891    0.001187144    0.001173722    0.001161509    0.001150408    0.001140326    0.001131190    0.001122925    0.001115476    0.001108784    0.001102801    0.001097483    0.001092789    0.001088686    0.001085142    0.001082126    0.001079611    0.001077569    0.001075987    0.001074836    0.001074100    0.001073762    0.001073807    0.001074219    0.001074985    0.001076090    0.001077525    0.001079280    0.001081342    0.001083704    0.001086354    0.001089286    0.001092494    0.001095969    0.001099704    0.001103691    0.001107928    0.001112406    0.001117121    0.001122068    0.001127242    0.001132639    0.001138252    0.001144079    0.001150119    0.001156363    0.001162809    0.001169455    0.001176298    0.001183332    0.001190555    0.001197968    0.001205560    0.001213336    0.001221288    0.001229417    0.001237718    0.001246189    0.001254829    0.001263634    0.001272599    0.001281727    0.001291012    0.001300453    0.001310046    0.001319791    0.001329685    0.001339725    0.001349908    0.001360233    0.001370697    0.001381300    0.001392036    0.001402905    0.001413902    0.001425028
   51.000000000     0.005177682    0.003672119    0.003008035    0.002614203    0.002347046    0.002151191    0.002000147    0.001879443    0.001780404    0.001697500    0.001626981    0.001566235    0.001513356    0.001466934    0.001425884    0.001389369    0.001356720    0.001327410    0.001301001    0.001277139    0.001255525    0.001235917    0.001218100    0.001201891    0.001187144    0.001173722    0.001161509    0.001150408    0.001140326    0.001131190    0.001122925    0.001115476    0.001108784    0.001102801    0.001097483    0.001092789    0.001088686    0.001085142    0.001082126    0.001079611    0.001077569    0.001075987    0.001074836    0.001074100    0.001073762    0.001073807    0.001074219    0.001074985    0.001076090    0.001077525    0.001079280    0.001081342    0.001083704    0.001086354    0.001089286    0.001092494    0.001095969    0.001099704    0.001103691    0.001107928    0.001112406    0.001117121    0.001122068    0.001127242    0.001132639    0.001138252    0.001144079    0.001150119    0.001156363    0.001162809    0.001169455    0.001176298    0.001183332    0.001190555    0.001197968    0.001205560    0.001213336    0.001221288    0.001229417    0.001237718    0.001246189    0.001254829    0.001263634    0.001272599    0.001281727    0.001291012    0.001300453    0.001310046    0.001319791    0.001329685    0.001339725    0.001349908    0.001360233    0.001370697    0.001381300    0.001392036    0.001402905    0.001413902    0.001425028
   52.000000000     0.005177682    0.003672119    0.003008035    0.002614203    0.002347046    0.002151191    0.002000147    0.001879443    0.001780404    0.001697500    0.001626981    0.001566235    0.001513356    0.001466934    0.001425884    0.001389369    0.001356720    0.001327410    0.001301001    0.001277139    0.001255525    0.001235917    0.001218100    0.001201891    0.001187144    0.001173722    0.001161509    0.001150408    0.001140326    0.001131190    0.001122925    0.001115476    0.001108784    0.001102801    0.001097483    0.001092789    0.001088686    0.001085142    0.001082126    0.001079611    0.001077569    0.001075987    0.001074836    0.001074100    0.001073762    0.001073807    0.001074219    0.001074985    0.001076090    0.001077525    0.001079280    0.001081342    0.001083704    0.001086354    0.001089286    0.001092494    0.001095969    0.001099704    0.001103691    0.001107928    0.001112406    0.001117121    0.001122068    0.001127242    0.001132639    0.001138252    0.001144079    0.001150119    0.001156363    0.001162809    0.001169455    0.001176298    0.001183332    0.001190555    0.001197968    0.001205560    0.001213336    0.001221288    0.001229417    0.001237718    0.001246189    0.001254829    0.001263634    0.001272599    0.001281727    0.001291012    0.001300453    0.001310046    0.001319791    0.001329685    0.001339725    0.001349908    0.001360233    0.001370697    0.001381300    0.001392036    0.001402905    0.001413902    0.001425028
   53.000000000     0.005177682    0.003672119    0.003008035    0.002614203    0.002347046    0.002151191    0.002000147    0.001879443    0.001780404    0.001697500    0.001626981    0.001566235    0.001513356    0.001466934    0.001425884    0.001389369    0.001356720    0.001327410    0.001301001    0.001277139    0.001255525    0.001235917    0.001218100    0.001201891    0.001187144    0.001173722    0.001161509    0.001150408    0.001140326    0.001131190    0.001122925    0.001115476    0.001108784    0.001102801    0.001097483    0.001092789    0.001088686    0.001085142    0.001082126    0.001079611    0.001077569    0.001075987    0.001074836    0.001074100    0.001073762    0.001073807    0.001074219    0.001074985    0.001076090    0.001077525    0.001079280    0.001081342    0.001083704    0.001086354    0.001089286    0.001092494    0.001095969    0.001099704    0.001103691    0.001107928    0.001112406    0.001117121    0.001122068    0.001127242    0.001132639    0.001138252    0.001144079    0.001150119    0.001156363    0.001162809    0.001169455    0.001176298    0.001183332    0.001190555    0.001197968    0.001205560    0.001213336    0.001221288    0.001229417    0.001237718    0.001246189    0.001254829    0.001263634    0.001272599    0.001281727    0.001291012    0.001300453    0.001310046    0.001319791    0.001329685    0.001339725    0.001349908    0.001360233    0.001370697    0.001381300    0.001392036    0.001402905    0.001413902    0.001425028
   54.000000000     0.005177682    0.003672119    0.003008035    0.002614203    0.002347046    0.002151191    0.002000147    0.001879443    0.001780404    0.001697500    0.001626981    0.001566235    0.001513356    0.001466934    0.001425884    0.001389369    0.001356720    0.001327410    0.001301001    0.001277139    0.001255525    0.001235917    0.001218100    0.001201891    0.001187144    0.001173722    0.001161509    0.001150408    0.001140326    0.001131190    0.001122925    0.001115476    0.001108784    0.001102801    0.001097483    0.001092789    0.001088686    0.001085142    0.001082126    0.001079611    0.001077569    0.001075987    0.001074836    0.001074100    0.001073762    0.001073807    0.001074219    0.001074985    0.001076090    0.001077525    0.001079280    0.001081342    0.001083704    0.001086354    0.001089286    0.001092494    0.001095969    0.001099704    0.001103691    0.001107928    0.001112406    0.001117121    0.001122068    0.001127242    0.001132639    0.001138252    0.001144079    0.001150119    0.001156363    0.001162809    0.001169455    0.001176298    0.001183332    0.001190555    0.001197968    0.001205560    0.001213336    0.001221288    0.001229417    0.001237718    0.001246189    0.001254829    0.001263634    0.001272599    0.001281727    0.001291012    0.001300453    0.001310046    0.001319791    0.001329685    0.001339725    0.001349908    0.001360233    0.001370697    0.001381300    0.001392036    0.001402905    0.001413902    0.001425028
   55.000000000     0.005177682    0.003672119    0.003008035    0.002614203    0.002347046    0.002151191    0.002000147    0.001879443    0.001780404    0.001697500    0.001626981    0.001566235    0.001513356    0.001466934    0.001425884    0.001389369    0.001356720    0.001327410    0.001301001    0.001277139    0.001255525    0.001235917    0.001218100    0.001201891    0.001187144    0.001173722    0.001161509    0.001150408    0.001140326    0.001131190    0.001122925    0.001115476    0.001108784    0.001102801    0.001097483    0.001092789    0.001088686    0.001085142    0.001082126    0.001079611    0.001077569    0.001075987    0.001074836    0.001074100    0.001073762    0.001073807    0.001074219    0.001074985    0.001076090    0.001077525    0.001079280    0.001081342    0.001083704    0.001086354    0.001089286    0.001092494    0.001095969    0.001099704    0.001103691    0.001107928    0.001112406    0.001117121    0.001122068    0.001127242    0.001132639    0.001138252    0.001144079    0.001150119    0.001156363    0.001162809    0.001169455    0.001176298    0.001183332    0.001190555    0.001197968    0.001205560    0.001213336    0.001221288    0.001229417    0.001237718    0.001246189    0.001254829    0.001263634    0.001272599    0.001281727    0.001291012    0.001300453    0.001310046    0.001319791    0.001329685    0.001339725    0.001349908    0.001360233    0.001370697    0.001381300    0.001392036    0.001402905    0.001413902    0.001425028
